,tau-testis,gini-testis,RNA tissue specificity,RNA tissue distribution
ENSG00000282815,0.9952700039416634,0.9651088348271444,Tissue enriched,Detected in single
ENSG00000168026,0.9744464449287723,0.6135833657209488,Tissue enriched,Detected in many
ENSG00000137766,0.9231921444620124,0.7493663594470046,Group enriched,Detected in some
ENSG00000134588,0.9628990509059528,0.4854318418314254,Tissue enriched,Detected in single
ENSG00000171794,0.9707860445565362,0.8522124770824044,Group enriched,Detected in some
ENSG00000243543,0.9911159441104652,0.936950146627566,Group enriched,Detected in some
ENSG00000118156,0.9842937853107344,0.8838421444527176,Tissue enriched,Detected in some
ENSG00000284234,0.9964221824686941,0.9712121212121212,Tissue enriched,Detected in single
ENSG00000284373,0.9767441860465116,0.9460227272727275,Group enriched,Detected in some
ENSG00000182974,0.9948837209302325,0.9644153957879444,Tissue enriched,Detected in single
ENSG00000275869,0.9842681258549932,0.9334130781499206,Group enriched,Detected in some
ENSG00000284356,0.9964221824686941,0.9712121212121212,Tissue enriched,Detected in single
ENSG00000274209,0.9894291754756871,0.9557291666666667,Group enriched,Detected in some
ENSG00000161798,0.9869168440930188,0.914859457590278,Group enriched,Detected in many
ENSG00000132932,0.8986264953478069,0.6866428796815451,Group enriched,Detected in many
ENSG00000183753,0.9929411764705881,0.9593634555271382,Tissue enriched,Detected in single
ENSG00000183795,0.9926923076923078,0.9582988124827396,Tissue enriched,Detected in single
ENSG00000185894,0.9930769230769232,0.9596638655462184,Tissue enriched,Detected in single
ENSG00000222047,0.9858571428571428,0.9075395848716059,Tissue enriched,Detected in some
ENSG00000154493,0.8618494349832884,0.7203802752953947,Group enriched,Detected in many
ENSG00000188032,0.980073487846241,0.8514497301368145,Tissue enriched,Detected in some
ENSG00000203963,0.9529236433768739,0.8441008732846196,Group enriched,Detected in some
ENSG00000155754,0.9801602086438153,0.7342648644166183,Tissue enriched,Detected in some
ENSG00000188315,0.9468758660385003,0.4289056394733457,Group enriched,Detected in all
ENSG00000179397,0.9517947467853008,0.5108642726719415,Tissue enriched,Detected in many
ENSG00000151838,0.9548461317227493,0.7216862626871676,Group enriched,Detected in some
ENSG00000197816,0.9709197203471553,0.6892302101370271,Tissue enriched,Detected in many
ENSG00000213213,0.9940387481371089,0.9579749103942652,Tissue enriched,Detected in some
ENSG00000260220,0.9901512136888181,0.9553056789190211,Group enriched,Detected in some
ENSG00000164287,0.9476971116315368,0.79960899315738,Group enriched,Detected in some
ENSG00000214819,0.9955555555555556,0.9667610359651886,Tissue enriched,Detected in some
ENSG00000141977,0.9503703703703704,0.8867334167709635,Group enriched,Detected in some
ENSG00000157884,0.9917668488160287,0.8672456575682383,Tissue enriched,Detected in some
ENSG00000183117,0.9126424006668515,0.6776353300965843,Group enriched,Detected in many
ENSG00000187690,0.9757162555538524,0.8245853836340442,Group enriched,Detected in some
ENSG00000006634,0.9484709040360458,0.49865686252191144,Group enriched,Detected in many
ENSG00000064703,0.9491542428316312,0.45774973286741605,Tissue enriched,Detected in all
ENSG00000109832,0.9612123997752925,0.6861145527011092,Group enriched,Detected in many
ENSG00000080007,0.9569672131147537,0.5348366872282335,Tissue enriched,Detected in many
ENSG00000141096,0.9929164136814408,0.908271094867313,Tissue enriched,Detected in some
ENSG00000163530,0.9863387978142076,0.9566959921798632,Group enriched,Detected in some
ENSG00000185958,0.9761318270619211,0.6766707499659728,Tissue enriched,Detected in some
ENSG00000163705,0.9956387256418189,0.967621748954377,Tissue enriched,Detected in some
ENSG00000105255,0.8871620183095593,0.6204761651697932,Group enriched,Detected in many
ENSG00000010361,0.9485906153889563,0.4301746472822947,Tissue enriched,Detected in all
ENSG00000236737,0.9856744186046509,0.9258727881396462,Group enriched,Detected in some
ENSG00000130035,0.9055895714003555,0.6446581565177392,Group enriched,Detected in many
ENSG00000284824,0.9860465116279071,0.9311868686868687,Tissue enriched,Detected in single
ENSG00000178795,0.9907894736842104,0.9457692987104751,Tissue enriched,Detected in some
ENSG00000229894,0.994938440492476,0.9658541941150638,Tissue enriched,Detected in some
ENSG00000261247,0.9742857142857138,0.6680964052287581,Tissue enriched,Detected in some
ENSG00000177602,0.930865107140665,0.7117963087326029,Group enriched,Detected in many
ENSG00000176635,0.9943815900869698,0.9476652379878188,Tissue enriched,Detected in some
ENSG00000120210,0.9933838123943248,0.9486241368648871,Tissue enriched,Detected in some
ENSG00000186795,0.9729411764705881,0.9421568627450982,Group enriched,Detected in some
ENSG00000197993,0.9714015492704019,0.8219671284187411,Group enriched,Detected in some
ENSG00000250423,0.9647967479674796,0.9206156689479918,Group enriched,Detected in some
ENSG00000187005,0.9853333333333335,0.9108597285067876,Group enriched,Detected in some
ENSG00000157578,0.9782185028086671,0.6870095902353968,Tissue enriched,Detected in many
ENSG00000179796,0.8654660201647042,0.6718839959862482,Group enriched,Detected in many
ENSG00000183654,0.9805303531793936,0.774176035865644,Tissue enriched,Detected in some
ENSG00000086288,0.9492537313432837,0.8634896996773391,Group enriched,Detected in some
ENSG00000204640,0.965,0.9380570409982179,Group enriched,Detected in some
ENSG00000255524,0.9581944444444447,0.5908790482485129,Tissue enriched,Detected in some
ENSG00000122136,0.983122362869199,0.8834752867010933,Group enriched,Detected in some
ENSG00000179055,0.9826086956521739,0.8974008207934339,Tissue enriched,Detected in single
ENSG00000243729,0.9952380952380953,0.968325791855204,Tissue enriched,Detected in single
ENSG00000182083,0.9896551724137929,0.9242424242424245,Tissue enriched,Detected in single
ENSG00000178586,0.9775384615384615,0.9215686274509804,Group enriched,Detected in some
ENSG00000155719,0.9615384615384617,0.8680770553835571,Group enriched,Detected in some
ENSG00000197181,0.9753439106930955,0.6639497133383987,Tissue enriched,Detected in many
ENSG00000078795,0.9628489900967944,0.6269761013921191,Group enriched,Detected in many
ENSG00000130943,0.9794488001900695,0.634840784151022,Tissue enriched,Detected in some
ENSG00000117598,0.9276396968094487,0.6608738828202576,Group enriched,Detected in some
ENSG00000175175,0.9231978441500112,0.6815157403808778,Group enriched,Detected in many
ENSG00000162148,0.9743482649403085,0.65620771914833,Tissue enriched,Detected in all
ENSG00000169789,0.9634782608695652,0.9260935143288089,Group enriched,Detected in some
ENSG00000154611,0.9887716146418143,0.9002622606871229,Tissue enriched,Detected in some
ENSG00000146090,0.9186909177934667,0.6578926574877033,Group enriched,Detected in many
ENSG00000226941,0.9952542372881356,0.9707225355895783,Tissue enriched,Detected in some
ENSG00000196862,0.9948837209302326,0.9658678286129263,Tissue enriched,Detected in some
ENSG00000203989,0.9755319148936171,0.8908903274228355,Group enriched,Detected in some
ENSG00000065371,0.9940039447731756,0.9595048945223006,Tissue enriched,Detected in some
ENSG00000163923,0.9562053092192648,0.5317314818426495,Group enriched,Detected in many
ENSG00000169402,0.9809326424870466,0.9298382482966661,Group enriched,Detected in some
ENSG00000186838,0.9888192188562364,0.902739726027397,Tissue enriched,Detected in some
ENSG00000154997,0.9778849244615869,0.6619904141310788,Group enriched,Detected in some
ENSG00000169247,0.8937745773964562,0.7114172858083332,Group enriched,Detected in many
ENSG00000115194,0.9479408236705319,0.799216159179982,Group enriched,Detected in some
ENSG00000172139,0.9848923175827706,0.7994075049374589,Tissue enriched,Detected in some
ENSG00000137098,0.9065022309119166,0.5651342123852132,Group enriched,Detected in many
ENSG00000187144,0.9693805309734514,0.8168106403400524,Group enriched,Detected in some
ENSG00000170469,0.9440361786319955,0.46769993279569877,Tissue enriched,Detected in many
ENSG00000161860,0.984521725290466,0.7328138214328865,Tissue enriched,Detected in some
ENSG00000143469,0.9282062094776238,0.659458573549544,Group enriched,Detected in some
ENSG00000013810,0.8884328072814419,0.6627878577534398,Group enriched,Detected in many
ENSG00000275954,0.9912790697674417,0.9490358126721761,Tissue enriched,Detected in single
ENSG00000274226,0.9706976744186047,0.9253821399839097,Group enriched,Detected in some
ENSG00000146221,0.9796599878567098,0.8180781421250629,Group enriched,Detected in some
ENSG00000092850,0.9619466223172565,0.7935601173020526,Group enriched,Detected in many
ENSG00000164362,0.9595628415300548,0.8720533498759304,Group enriched,Detected in some
ENSG00000175664,0.9549040452078553,0.7381930787519448,Group enriched,Detected in some
ENSG00000153495,0.9865466856735556,0.7545498314877226,Tissue enriched,Detected in some
ENSG00000172738,0.9669684365059951,0.6292451825827743,Tissue enriched,Detected in some
ENSG00000121933,0.927693208430913,0.6604149662278058,Group enriched,Detected in many
ENSG00000204449,0.98,0.9527104959630912,Group enriched,Detected in some
ENSG00000258588,0.9652653789969162,0.6722819593787335,Group enriched,Detected in many
ENSG00000179046,0.9790899966544003,0.8123101403153477,Group enriched,Detected in some
ENSG00000173213,0.9697297297297296,0.760910815939279,Tissue enriched,Detected in some
ENSG00000075702,0.9853312068837622,0.8464805007221956,Group enriched,Detected in some
ENSG00000204382,0.9952083333333335,0.9640248256165211,Tissue enriched,Detected in some
ENSG00000171405,0.9956862745098038,0.9709044908285895,Tissue enriched,Detected in single
ENSG00000011590,0.9931592794980774,0.9327301337529508,Tissue enriched,Detected in some
ENSG00000187595,0.9473763006213043,0.667413057168847,Group enriched,Detected in many
ENSG00000151789,0.9469899435183903,0.5755420097580963,Group enriched,Detected in many
ENSG00000185177,0.9913602126716882,0.9524693120182701,Tissue enriched,Detected in some
ENSG00000129673,0.963721370657513,0.6635012685755706,Group enriched,Detected in some
ENSG00000172350,0.9056783083867902,0.6628593843739903,Group enriched,Detected in many
ENSG00000285471,0.9664082687338501,0.9220041322314048,Group enriched,Detected in some
ENSG00000278646,0.9937246216315982,0.9642045454545454,Tissue enriched,Detected in some
ENSG00000285396,0.9423992673992674,0.7598790665985349,Group enriched,Detected in some
ENSG00000283516,0.9774436090225562,0.7853483838795956,Tissue enriched,Detected in some
ENSG00000285218,0.922849402919062,0.6680448575614188,Group enriched,Detected in many
ENSG00000273554,0.9857729138166895,0.9474120769741208,Group enriched,Detected in some
ENSG00000283740,0.9907142857142857,0.9566020313942754,Tissue enriched,Detected in single
ENSG00000282881,0.981640146878825,0.9532085561497328,Group enriched,Detected in some
ENSG00000284188,0.9799827188940093,0.8517110266159693,Tissue enriched,Detected in some
ENSG00000183831,0.8922527763088314,0.6770242880208868,Group enriched,Detected in many
ENSG00000164512,0.8877049180327871,0.6812615574275735,Group enriched,Detected in some
ENSG00000047617,0.9542102135691566,0.6582802952002755,Group enriched,Detected in many
ENSG00000254636,0.9789669038045149,0.7705278592375371,Group enriched,Detected in some
ENSG00000127423,0.9569033576371149,0.5972022865201077,Tissue enriched,Detected in some
ENSG00000125888,0.9952523249643918,0.9322665871223419,Tissue enriched,Detected in some
ENSG00000130385,0.9727272727272727,0.9306184012066367,Group enriched,Detected in some
ENSG00000188909,0.9534961525593844,0.8924159231297184,Group enriched,Detected in some
ENSG00000169679,0.9519512548962713,0.7133592830895705,Group enriched,Detected in many
ENSG00000180425,0.914624054224464,0.38033600849389515,Tissue enriched,Detected in all
ENSG00000179088,0.9923449122553624,0.9402789886660854,Tissue enriched,Detected in some
ENSG00000214700,0.9521621621621623,0.7969689867979064,Group enriched,Detected in some
ENSG00000226792,0.9818313953488372,0.9150717703349283,Tissue enriched,Detected in single
ENSG00000167194,0.9883317261330755,0.8320031038687508,Tissue enriched,Detected in some
ENSG00000203910,0.9820575706725193,0.7433907349017708,Tissue enriched,Detected in some
ENSG00000157330,0.9848371643299788,0.8983960823074855,Group enriched,Detected in some
ENSG00000179902,0.9616148386006417,0.851504671385741,Group enriched,Detected in some
ENSG00000100249,0.978740157480315,0.779524023349798,Group enriched,Detected in some
ENSG00000205856,0.9817150063051701,0.9188749666755534,Group enriched,Detected in some
ENSG00000170279,0.985708280790248,0.956473707467963,Group enriched,Detected in some
ENSG00000164972,0.945548814594897,0.7150700900247842,Group enriched,Detected in many
ENSG00000148408,0.8954809610547316,0.6920905262183552,Group enriched,Detected in many
ENSG00000166762,0.960723262182542,0.48926180332145,Tissue enriched,Detected in many
ENSG00000099338,0.9447582311613166,0.5642266335814723,Tissue enriched,Detected in many
ENSG00000204659,0.9538285951442212,0.519044562135559,Tissue enriched,Detected in some
ENSG00000242715,0.9756731140520237,0.689766407119021,Tissue enriched,Detected in many
ENSG00000250709,0.9811980421101707,0.7677134515416937,Tissue enriched,Detected in some
ENSG00000230561,0.9925324675324673,0.9535162693057431,Tissue enriched,Detected in some
ENSG00000173421,0.9621654163193479,0.6174347814109804,Tissue enriched,Detected in many
ENSG00000173013,0.9721714338839135,0.6116938309559867,Tissue enriched,Detected in many
ENSG00000204536,0.9140734923595433,0.3533377348174591,Tissue enriched,Detected in all
ENSG00000184661,0.9610444482001013,0.7470327505540508,Group enriched,Detected in some
ENSG00000223591,0.9720930232558139,0.9252066115702478,Group enriched,Detected in some
ENSG00000283093,0.9720930232558139,0.9252066115702478,Group enriched,Detected in some
ENSG00000160401,0.9461358313817332,0.8167506720430107,Group enriched,Detected in some
ENSG00000272514,0.9809510906381245,0.8075860708296341,Group enriched,Detected in some
ENSG00000166596,0.9516585689817889,0.7889117257716156,Group enriched,Detected in some
ENSG00000154645,0.9680107822642758,0.6922646665077301,Tissue enriched,Detected in many
ENSG00000125931,0.9830161015318681,0.8940921127717827,Group enriched,Detected in many
ENSG00000256660,0.9851451005358375,0.8014951530751961,Tissue enriched,Detected in some
ENSG00000162129,0.9453924914675766,0.4185456332562256,Tissue enriched,Detected in all
ENSG00000198930,0.8685922456414255,0.6535097682871418,Group enriched,Detected in some
ENSG00000268916,0.9551797040169131,0.9066911349520042,Group enriched,Detected in some
ENSG00000101435,0.9964118770162618,0.9780783334219059,Tissue enriched,Detected in some
ENSG00000278289,0.9919807538091417,0.9586247086247086,Tissue enriched,Detected in single
ENSG00000273696,0.9846851956891662,0.9278074866310158,Tissue enriched,Detected in single
ENSG00000268651,0.9885361552028218,0.9584487534626038,Group enriched,Detected in some
